"","xbin","mean.ht","sd.ht","max.ht","max.vai","sum.vai","sd.vai","vai.z.sum","max.vai.z","height.bin"
"1",1,15.4241152263374,2.01617884855902,18.373,0.460212082375714,1.28051377119044,0.0193087355073135,20.4443069724081,17,15.9657064471879
"2",2,14.0703385452073,3.41620981482616,17.882,0.44159297752639,1.29657339309645,0.020739329492927,18.9545632439446,16,14.618966689327
"3",3,8.57363979289941,2.83131492057821,16.789,2.09657142295072,4.19004370115208,0.0806461028283959,38.3736102867345,9,9.15828402366864
"4",4,3.59705342465753,3.19507022439839,16.336,2.59836613663451,5.88613585645676,0.103186701724969,24.1654098106862,3,4.10547945205479
"5",5,2.65945622728774,1.07813059013371,7.291,2.98988047404959,8,0.13402523617976,46.1086327093446,7,5.76357908866807
"6",6,3.39235844070036,1.43230437808834,12.863,1.94210904968927,8,0.101030643174778,67.8284648863433,13,8.47855811079291
"7",7,5.05633355437666,1.24506867419597,10.507,2.85479405057988,7.67384924826106,0.128354393003439,42.8498989356646,5,5.58388594164456
"8",8,3.60661263086795,1.52270643861687,12.116,2.26390348934592,6.45179810582604,0.107066284225182,26.4837487596294,3,4.1048632218845
"9",9,5.88198570353649,3.25689644099185,15.023,1.40087910971447,3.96120922725644,0.0600894842498887,25.3544215889066,5,6.40067720090293
"10",10,4.60780853174603,1.90151173960224,14.131,3.47478441362453,7.93037589947215,0.143776563627827,40.7979027341561,4,5.14451058201058
"11",11,3.09708795934324,1.31189609995841,7.715,5.05221586138215,8,0.179540303898522,54.6369370632011,8,6.82961713290014
"12",12,2.68430961688819,1.20782848853528,9.892,3.32146517947173,8,0.150852347127333,55.6127156119815,10,6.95158945149769
"13",13,8.4149114820435,1.58026847567661,12.111,1.71302985499536,2.84354326055904,0.0615454300949464,25.0776927260886,7,8.81917046029337
"14",14,3.68135379202502,1.97751166043493,7.665,4.97777041744038,8,0.176736799054289,58.7590453005739,8,7.34488066257174
"15",15,7.0041693210394,3.2271357561975,12.136,1.0447912659155,4.94617452475077,0.0631006309538592,37.3326307695878,8,7.54777870913663
"16",16,7.51934230769231,0.408166172545998,7.861,0.360431669626564,0.44518876058388,0.0123071080273882,3.67451953928079,8,8.25384615384615
"17",17,6.56604761904762,0.0907216592754879,6.839,0.13582813336476,0.185658572824021,0.00486159182542074,1.3426088567209,7,7.23160173160173
"40",18,0,0,0,0,0,0,0,0,0
"18",19,7.78682864038616,2.47004423289952,11.982,0.469349921169608,1.29644878225294,0.0222423366850161,10.5890557214988,5,8.16773934030571
"19",20,6.01554978763568,3.04196239548294,13.812,1.32201801439896,3.35894025480982,0.0571076836539986,21.8996881030321,3,6.51982067012742
"20",21,6.19909203655352,2.47885237584975,13.56,2.37441965851238,3.15217583781713,0.0814832905903285,21.4952878444358,5,6.81919060052219
"21",22,5.94211067193676,1.57234078196727,11.857,2.17232320808071,4.97695265395982,0.088617789138233,31.833106260717,5,6.3961038961039
"22",23,9.98654956896552,20.3285390231534,884.05,3.49522937640333,6.51319851667126,0.131716247200655,69.2097527725165,10,10.6260775862069
"23",24,7.73116033755274,1.1350898164589,9.902,5.67733515174161,8,0.19743506208561,79.5936891630206,10,9.94921114537757
"24",25,7.10530639197042,0.473015876247474,9.563,7.27828293806148,7.83719545036995,0.244895239742388,59.553163209639,7,7.59878499735869
"25",26,5.80748684210526,2.32904830466639,13.261,1.50059223188555,3.50650834859347,0.0643063396728525,22.5484305649215,6,6.43045112781955
"26",27,6.6479225840897,0.83612755506632,9.485,4.90211737511525,6.99822091737108,0.173528194316502,48.7353414499358,6,6.96396155899626
"27",28,7.81772337042925,1.13831641406783,13.165,2.92496828830065,7.592042861105,0.138254195973001,63.4098524178301,9,8.35214626391097
"28",29,2.75906010638298,1.36433024509215,10.347,6.29682547561332,7.25369601357417,0.213413367457553,21.8073882280432,2,3.0063829787234
"29",30,4.28285277044855,2.27591578072011,10.397,3.76850323288793,8,0.142330385106995,68.4940593995434,10,8.56175742494293
"30",31,4.86627344309234,0.900663266973847,7.815,3.11613223134213,8,0.146565935919294,58.2492355660006,8,7.28115444575007
"31",32,4.81271288971615,2.68741270196034,12.662,1.53166667404506,2.81569861635828,0.0555476175566998,14.7368870113959,3,5.23382968822708
"32",33,6.21881624402793,2.5463710069807,12.512,2.09210092682541,6.24874491974965,0.0955888568294079,41.9304333396725,7,6.71021683204704
"33",34,8.76035669846537,4.04496158423558,12.864,1.11821014495362,3.760118074593,0.059415633297408,35.1113306811902,12,9.3378266279552
"34",35,3.91746002174701,2.54980205049915,13.014,2.89116378244882,6.97265810819607,0.123528761995309,31.6195766294654,2,4.53479521565785
"35",36,4.27882028538373,2.43540371842176,9.182,1.34773417595201,4.84698296566374,0.0693944751852519,23.667595379773,2,4.88295410721172
"36",37,3.22369602577873,1.37639421980982,10.55,2.32137969689751,8,0.110566110780237,59.9582186695039,6,7.49477733368799
"37",38,2.62151789549034,1.15784170480791,7.845,3.41186112523111,8,0.141949941474023,44.7669193312603,6,5.59586491640754
"38",39,2.62198600143575,1.49563351587465,9.033,5.61765447068373,7.74791354224004,0.194022849995931,24.4562640669271,2,3.1564967695621
"39",40,2.4672311286844,1.04083462215376,9.259,4.51760469903411,7.6169553167957,0.171579654999623,23.3929785142712,2,3.07117181883537
