"","xbin","mean.ht","sd.ht","max.ht","max.vai","sum.vai","sd.vai","vai.z.sum","max.vai.z","height.bin"
"1",1,2.59942803457347,0.897753302154638,9.419,2.52056220804192,8,0.0339838458635263,49.2812794247882,9,6.16015992809852
"2",2,3.76601164975573,1.91305896589914,9.293,3.13539536467209,8,0.0375537768454515,62.2198037148995,9,7.77747546436244
"3",3,2.69393796992481,2.22019862492017,68.05,2.60894638837881,8,0.0326532251770977,99.7432954641198,8,12.467911933015
"4",4,9.63419181783095,7.09526685754624,29.001,1.86910576912533,6.24079001005634,0.0219746800205216,63.9506349525283,10,10.2472018525666
"5",5,7.15202671181339,3.2213625040969,26.056,2.22908023171827,7.92098296244273,0.0288772114474478,60.4444309357509,8,7.63092550790068
"6",6,6.54285890975722,4.8403405101444,26.312,0.773652425027276,3.27302954231501,0.010957909162359,23.0858783223982,3,7.05336692624828
"7",7,3.74393619709413,0.701158673777082,4.214,1.62433046698146,1.75516391073833,0.0146058231459443,7.50573726705189,4,4.2763739734681
"8",8,3.19568,0.917965813842389,9.644,1.90154226916452,4.17776400487117,0.0227246567678289,15.2624713213746,4,3.65326315789474
"9",9,9.44404840568575,4.54316520668941,103.05,2.98788226505395,6.47043056234228,0.0312378839250049,64.0965375586926,10,9.90606991932386
"10",10,12.8851751879699,3.76316786117709,25.301,4.36603148442149,8,0.0414617769871742,170.819374412725,25,21.3524218015907
"11",11,7.22234344079157,3.99939029079468,22.136,2.31059781673566,8,0.031555987424151,115.670279957814,14,14.4587849947267
"12",12,5.47391695382495,3.81524945858403,15.86,2.55076879182068,4.80047408162361,0.026654573661138,27.7656641833399,2,5.78394210889042
"13",13,9.9904311747478,3.35905185924978,15.094,3.22788624268721,6.60405753913301,0.0330460917168277,69.589745917161,8,10.5374227139603
"14",14,13.9416274076517,225.91114589135,12447.05,2.09318707903391,5.9929586625409,0.0261321536249197,86.2041247194579,4,14.384234828496
"15",15,5.21721680876979,3.17661732162589,27.325,0.530957714651508,1.44582515332965,0.00628775618104925,8.07619263479873,4,5.58587088915956
"16",16,6.8856868091378,0.117890623192802,7.365,1.10745967269634,1.10745967269634,0.00992608822234975,8.30594754522257,7,7.5
"17",17,3.28498601171113,0.393974672325032,3.994,4.08814701599698,6.62116118396982,0.042805319648153,25.5778428951339,3,3.86304489264802
"18",18,3.53342358078603,2.89452049583833,23.531,4.42434560577114,5.40027751881126,0.0403934939837977,22.0174230381497,3,4.0770910312395
"19",19,4.17683780332056,2.80159389761763,25.554,1.87540782611091,8,0.0289532409026538,123.474052659458,25,15.4342565824322
"20",20,6.48186992649409,4.59313440103578,19.915,1.63349828853868,7.89987039387562,0.0254070507201372,55.8785175750886,2,7.07334611697028
